Roll_S1,Pitch_S1,Yaw_S1,Roll_S2,Pitch_S2,Yaw_S2,Roll_S3,Pitch_S3,Yaw_S3,Miscare,Time
-12.97,-76.88,-0.72,-68.3,-18.04,-45,-1,-8,-15,Read_Book_Normal,673.52
-12.74,-76.18,-0.54,-68.57,-18.22,-18,-5,2,-1,Read_Book_Normal,673.54
-13.05,-75.81,-0.66,-68.16,-18.42,-15,1,-6,-14,Read_Book_Normal,673.56
-13.8,-74.47,-1.12,-68.71,-18.55,-15,-2,-1,-13,Read_Book_Normal,673.58
-14.53,-74.1,-1.34,-68.3,-18.99,-6,3,5,-9,Read_Book_Normal,673.6
-15.5,-73.1,-0.64,-68.84,-19.44,-47,-5,3,-9,Read_Book_Normal,673.62
-16.66,-72.53,0.44,-70.09,-19.69,-2,1,13,9,Read_Book_Normal,673.64
-16.77,-74.55,0.55,-70.08,-19.34,-4,0,5,6,Read_Book_Normal,673.66
-16.52,-75.6,0.53,-68.25,-18.89,-13,-1,11,-6,Read_Book_Normal,673.68
-15.74,-75.01,-0.61,-70.77,-18.5,-33,1,-4,-13,Read_Book_Normal,673.7
-15.09,-76.41,-0.86,-69.41,-18.24,-33,1,-1,-12,Read_Book_Normal,673.72
-14.34,-76.12,-1.05,-68.1,-18.23,-29,-4,12,3,Read_Book_Normal,673.74
-14.66,-74.26,-0.93,-68.46,-18.82,-11,-4,3,-4,Read_Book_Normal,673.76
-14.74,-74.14,-0.34,-68.6,-19.19,-19,-1,-3,-19,Read_Book_Normal,673.78
-14.95,-74.27,0.12,-68.59,-19.52,-30,-4,0,-3,Read_Book_Normal,673.8
-14.81,-74.81,-0.52,-68.76,-19.71,-31,2,8,-6,Read_Book_Normal,673.82
-14.85,-74.72,-1.19,-68.7,-19.84,-6,3,4,-19,Read_Book_Normal,673.84
-14.87,-74.4,-0.87,-68.71,-19.77,-13,-3,14,-6,Read_Book_Normal,673.86
-14.88,-74.7,-0.19,-68.63,-19.78,-26,3,10,-15,Read_Book_Normal,673.88
-14.82,-74.44,0.2,-68.58,-19.86,-27,-2,10,-11,Read_Book_Normal,673.9
-14.94,-74.22,0.82,-68.53,-19.91,-42,-3,3,-15,Read_Book_Normal,673.92
-15.22,-73.79,-0.02,-68.29,-20.02,-36,4,-3,-13,Read_Book_Normal,673.94
-15.36,-73.58,-0.9,-67.86,-20.12,-11,2,-3,-11,Read_Book_Normal,673.96
-15.5,-73.79,-1.03,-67.89,-20.34,-18,3,-5,-17,Read_Book_Normal,673.98
-15.55,-73.79,-0.88,-68.29,-20.41,-6,-3,-1,-2,Read_Book_Normal,674
-15.5,-74.32,-0.81,-68.63,-20.3,-22,-2,3,-19,Read_Book_Normal,674.02
-15.9,-73.03,-0.03,-68.25,-20.42,-6,-4,5,5,Read_Book_Normal,674.04
-16.14,-72.69,0.04,-68.13,-20.61,-25,-2,-4,-6,Read_Book_Normal,674.06
-16.29,-72.81,0.03,-67.86,-20.85,-33,-5,1,-18,Read_Book_Normal,674.08
-16.48,-72.37,-0.14,-67.76,-21.03,-10,1,14,-11,Read_Book_Normal,674.1
-16.57,-72.72,0.02,-68.08,-21.07,-31,-4,-3,-18,Read_Book_Normal,674.12
-16.55,-72.85,-0.06,-68.08,-21.07,-22,3,6,-11,Read_Book_Normal,674.14
-16.49,-72.86,-0.54,-68.06,-21.03,-48,3,-4,-17,Read_Book_Normal,674.16
-16.44,-73.35,-0.75,-68.01,-20.99,-43,4,7,-1,Read_Book_Normal,674.18
-16.3,-73.29,-0.77,-67.49,-20.91,-5,-1,-6,-8,Read_Book_Normal,674.2
-16.3,-72.85,-0.84,-68.14,-20.88,-35,2,5,-3,Read_Book_Normal,674.22
-16.24,-73.11,-0.4,-67.97,-20.92,-8,0,12,-20,Read_Book_Normal,674.24
-16.19,-73,0.02,-67.91,-20.93,-21,-3,5,4,Read_Book_Normal,674.26
-16.17,-72.91,-0.11,-67.94,-20.95,-11,-3,-4,5,Read_Book_Normal,674.28
-16.13,-73.06,-0.03,-68.05,-20.88,-31,3,7,6,Read_Book_Normal,674.3
-16.12,-73.47,-0.55,-68.21,-20.85,-5,-5,7,2,Read_Book_Normal,674.32
-16.2,-72.88,-0.29,-68.31,-20.83,-29,2,-2,7,Read_Book_Normal,674.34
-16.23,-73.01,0.03,-67.89,-20.8,-8,5,13,-13,Read_Book_Normal,674.36
-16.05,-73.49,0.14,-67.94,-20.77,-4,5,-1,-9,Read_Book_Normal,674.38
-15.85,-73.66,-0.68,-68.27,-20.59,-29,-1,-7,5,Read_Book_Normal,674.4
-15.59,-73.77,-1.19,-67.67,-20.5,-1,-1,-4,6,Read_Book_Normal,674.42
-15.56,-73.52,-0.42,-68.49,-20.34,-29,-1,1,-18,Read_Book_Normal,674.44
-15.55,-73.72,0.56,-67.97,-20.25,-4,-5,-7,-1,Read_Book_Normal,674.46
-15.56,-73.59,0.07,-68.34,-20.28,-42,5,12,-4,Read_Book_Normal,674.48
-15.53,-73.59,-0.26,-68.36,-20.27,-36,-4,10,-13,Read_Book_Normal,674.5
-15.48,-74.06,-0.38,-68.83,-20.25,4,-5,10,3,Read_Book_Normal,674.52
-15.43,-74.21,-0.31,-68.76,-20.13,-2,0,2,6,Read_Book_Normal,674.54
-15.37,-74.03,0.09,-69.12,-19.97,-10,-1,-1,-15,Read_Book_Normal,674.56
-15.46,-73.23,0.03,-68.59,-20,-5,-1,10,-5,Read_Book_Normal,674.58
-15.8,-73,-0.21,-68.61,-20.2,-16,-3,8,-5,Read_Book_Normal,674.6
-16.12,-72.83,-1.23,-68.18,-20.34,-28,0,12,-5,Read_Book_Normal,674.62
-16.25,-72.94,-1.56,-68.31,-20.44,-23,-4,10,-15,Read_Book_Normal,674.64
-16.24,-73.41,-0.49,-68.61,-20.32,-34,-4,11,-13,Read_Book_Normal,674.66
-16.01,-74.3,0.18,-67.75,-20.38,4,-4,6,9,Read_Book_Normal,674.68
-15.52,-72.61,0.14,-67.89,-20.48,-36,0,-3,4,Read_Book_Normal,674.7
-15.26,-74.27,-0.45,-68.24,-20.56,-33,0,12,3,Read_Book_Normal,674.72
-15.09,-73.73,-0.6,-68.79,-20.28,-28,3,9,-16,Read_Book_Normal,674.74
-15.13,-74.12,-0.57,-68.49,-20.24,-34,-3,0,8,Read_Book_Normal,674.76
-15.24,-73.63,-0.43,-67.86,-20.42,-7,-5,1,-4,Read_Book_Normal,674.78
-15.35,-73.44,-0.42,-67.92,-20.48,-38,0,0,-17,Read_Book_Normal,674.8
-15.69,-72.89,-0.68,-67.64,-20.88,-40,-5,5,-13,Read_Book_Normal,674.82
-15.91,-72.78,-1.21,-67.41,-21.2,-3,-3,5,8,Read_Book_Normal,674.84
-16.06,-72.94,-1.97,-67.61,-21.38,-25,0,3,-8,Read_Book_Normal,674.86
-16.23,-72.97,-0.36,-67.37,-21.56,-16,-5,7,-10,Read_Book_Normal,674.88
-16.15,-73.11,-0.27,-66.81,-21.58,-40,3,-8,-18,Read_Book_Normal,674.9
-16.19,-72.82,-0.09,-67.53,-21.59,-21,0,3,10,Read_Book_Normal,674.92
-16.16,-73.13,-0.32,-67.84,-21.54,-1,-3,2,-8,Read_Book_Normal,674.94
-16.06,-73.2,-0.98,-67.53,-21.47,-5,5,5,-18,Read_Book_Normal,674.96
-15.92,-73.29,-0.33,-67.69,-21.39,-50,4,11,8,Read_Book_Normal,674.98
-15.81,-73.41,0.58,-67.81,-21.23,-20,3,-2,-15,Read_Book_Normal,675
-15.62,-73.66,-0.31,-67.92,-21.02,-13,4,2,-6,Read_Book_Normal,675.02
-15.41,-73.73,-0.52,-67.46,-20.84,-20,-1,7,10,Read_Book_Normal,675.04
-15.45,-73.29,-0.21,-67.97,-20.85,-50,-5,8,-12,Read_Book_Normal,675.06
-15.58,-73.31,-0.43,-67.6,-20.95,5,1,13,10,Read_Book_Normal,675.08
-15.77,-72.89,0.1,-67.85,-21.01,-36,-2,6,-4,Read_Book_Normal,675.1
-15.95,-72.87,0.32,-67.85,-21.06,-5,-1,-6,3,Read_Book_Normal,675.12
-16.1,-72.77,-0.66,-67.74,-21.13,-35,-2,-2,-1,Read_Book_Normal,675.14
-16.18,-72.66,-0.42,-67.93,-21.17,-35,-4,6,-14,Read_Book_Normal,675.16
-16.26,-72.81,-0.15,-67.54,-21.26,-10,-2,3,1,Read_Book_Normal,675.18
-16.27,-72.91,0.17,-67.76,-21.26,2,-5,-6,3,Read_Book_Normal,675.2
-16.18,-73.13,0.43,-68,-21.2,-32,3,-1,2,Read_Book_Normal,675.22
-16.07,-73.08,0.16,-67.8,-21.14,1,-3,15,-18,Read_Book_Normal,675.24
-15.96,-73.21,-0.33,-68.15,-21.03,-40,-1,3,-10,Read_Book_Normal,675.26
-15.82,-73.52,-1.02,-68.23,-20.85,-36,-4,9,0,Read_Book_Normal,675.28
-15.59,-74.03,-0.03,-68.53,-20.62,-25,0,9,-16,Read_Book_Normal,675.3
-15.25,-74.14,-0.54,-68.83,-20.3,-10,-2,15,3,Read_Book_Normal,675.32
-15.07,-74.12,-0.47,-68.88,-20.05,-9,5,10,-5,Read_Book_Normal,675.34
-14.91,-74.43,-0.4,-68.44,-19.91,-30,-4,-1,-4,Read_Book_Normal,675.36
-14.98,-73.9,-1.3,-68.57,-19.91,-20,1,13,-5,Read_Book_Normal,675.38
-15.13,-73.8,-0.6,-68.41,-20.02,-5,-4,10,-1,Read_Book_Normal,675.4
-14.98,-74.32,-0.37,-68.99,-19.83,-23,1,0,-13,Read_Book_Normal,675.42
-14.93,-74.41,0.05,-68.96,-19.78,-17,4,0,-14,Read_Book_Normal,675.44
-14.91,-74.25,0.38,-69.04,-19.79,-2,2,6,-13,Read_Book_Normal,675.46
-15.02,-73.85,-0.5,-69.18,-19.69,-27,3,4,-4,Read_Book_Normal,675.48
-15.1,-74.16,-0.57,-69.2,-19.78,-30,-5,15,9,Read_Book_Normal,675.5
-15.2,-74.42,-0.6,-69.36,-19.75,-49,1,5,-8,Read_Book_Normal,675.52
-15.21,-74.43,-0.4,-68.89,-19.72,-9,4,-6,-14,Read_Book_Normal,675.54
-15.14,-74.35,-0.06,-68.99,-19.73,-43,-2,-2,-18,Read_Book_Normal,675.56
-15.16,-74.08,-0.69,-68.8,-19.83,4,1,11,-9,Read_Book_Normal,675.58
-15.18,-73.98,-0.98,-68.6,-19.9,-15,-5,2,-12,Read_Book_Normal,675.6
-15.23,-74.01,-0.43,-69.05,-19.98,-45,1,4,0,Read_Book_Normal,675.62
-15.2,-74.56,-0.31,-69.07,-19.93,-41,-5,-1,-5,Read_Book_Normal,675.64
-15.12,-74.5,-0.47,-69.03,-19.87,-20,-3,14,-19,Read_Book_Normal,675.66
-15.05,-74.38,-0.93,-68.98,-19.77,-10,5,-8,-15,Read_Book_Normal,675.68
-15.02,-74.16,-1.22,-69.02,-19.78,-1,0,3,-1,Read_Book_Normal,675.7
-14.97,-74.52,-1.43,-69.16,-19.72,-39,1,-5,-14,Read_Book_Normal,675.72
-14.99,-74.19,-1.06,-69.14,-19.77,-34,-2,-4,-12,Read_Book_Normal,675.74
-15.01,-74.23,-0.63,-69.21,-19.74,-36,-1,12,5,Read_Book_Normal,675.76
-15.2,-73.84,-1.05,-68.94,-19.83,-9,5,6,-7,Read_Book_Normal,675.78
-15.29,-74.01,-0.56,-68.99,-19.89,-34,-4,0,-12,Read_Book_Normal,675.8
-15.35,-73.98,0.35,-68.49,-19.96,-35,2,2,-7,Read_Book_Normal,675.82
-15.59,-73.33,0.78,-69,-20.09,-11,1,14,-4,Read_Book_Normal,675.84
-16.1,-73.18,-0.85,-68.61,-20.5,-46,5,0,-14,Read_Book_Normal,675.86
-16.18,-73.03,-0.14,-68.54,-20.6,-20,-1,4,-6,Read_Book_Normal,675.88
-16.28,-73.1,0.02,-68.56,-20.64,-38,-1,-8,-14,Read_Book_Normal,675.9
-16.32,-73.07,-0.22,-67.96,-20.61,-43,2,-4,-17,Read_Book_Normal,675.92
-16.46,-72.81,-0.39,-68.53,-20.68,-13,1,4,9,Read_Book_Normal,675.94
-16.44,-73.23,-0.37,-68.58,-20.74,-27,-5,10,0,Read_Book_Normal,675.96
-16.3,-73.43,0.36,-68.37,-20.74,-9,3,6,10,Read_Book_Normal,675.98
-16.1,-73.57,0.57,-68.48,-20.63,-9,-2,0,-19,Read_Book_Normal,676
-15.95,-73.74,-0.08,-68.57,-20.53,-33,-3,8,-7,Read_Book_Normal,676.02
-15.8,-74.09,-0.57,-69.03,-20.4,4,-1,13,8,Read_Book_Normal,676.04
-15.59,-74.11,-1.12,-68.42,-20.36,-49,1,-5,-13,Read_Book_Normal,676.06
-15.48,-73.8,-0.76,-68.72,-20.28,-43,-1,15,1,Read_Book_Normal,676.08
-15.5,-73.8,-0.7,-68.39,-20.31,-11,-4,-4,0,Read_Book_Normal,676.1
-15.5,-73.73,0.64,-68.46,-20.34,-50,1,-4,7,Read_Book_Normal,676.12
-15.52,-73.6,-0.59,-68.58,-20.37,-27,2,-3,-7,Read_Book_Normal,676.14
-15.52,-73.7,-1.4,-69.09,-20.22,-47,-2,11,-15,Read_Book_Normal,676.16
-15.48,-74.04,-1.05,-68.67,-20.13,-15,-2,4,-15,Read_Book_Normal,676.18
-15.35,-73.92,-0.49,-68.7,-20.09,-1,2,-8,-7,Read_Book_Normal,676.2
-15.33,-73.88,-0.94,-68.66,-20.07,-12,3,7,-18,Read_Book_Normal,676.22
-15.34,-73.77,-1.23,-68.58,-20.12,-19,3,-6,10,Read_Book_Normal,676.24
-15.42,-74.15,-1.07,-68.84,-20.13,-22,-5,8,7,Read_Book_Normal,676.26
-15.56,-73.78,-0.79,-68.88,-20.12,-37,0,-3,-1,Read_Book_Normal,676.28
-15.52,-73.71,-1.24,-69.1,-20.04,5,-1,10,0,Read_Book_Normal,676.3
-15.49,-73.84,-1.25,-68.95,-20.02,-46,4,14,4,Read_Book_Normal,676.32
-15.45,-73.79,-0.98,-68.71,-20.04,-39,4,4,-8,Read_Book_Normal,676.34
-15.49,-73.64,-0.54,-68.79,-20.09,-4,-3,15,0,Read_Book_Normal,676.36
-15.55,-73.83,-0.07,-68.83,-20.14,-9,-3,8,-10,Read_Book_Normal,676.38
-15.6,-73.36,-0.51,-69.16,-20.12,5,2,10,-16,Read_Book_Normal,676.4
-15.67,-73.55,-1.29,-68.7,-20.2,-45,-3,2,-17,Read_Book_Normal,676.42
-15.77,-73.52,-0.06,-68.71,-20.3,-8,-1,9,5,Read_Book_Normal,676.44
-15.76,-73.61,0.5,-68.58,-20.35,-50,-1,8,-20,Read_Book_Normal,676.46
-15.8,-73.57,-0.1,-68.58,-20.37,-38,-1,12,-2,Read_Book_Normal,676.48
-15.81,-73.84,-1.18,-68.44,-20.39,-32,-2,3,2,Read_Book_Normal,676.5
-15.77,-73.72,-1,-68.12,-20.45,-49,4,14,10,Read_Book_Normal,676.52
-15.75,-73.41,-0.69,-68.64,-20.51,-50,-5,4,-9,Read_Book_Normal,676.54
-15.61,-73.92,-0.78,-68.55,-20.43,-40,-2,14,-18,Read_Book_Normal,676.56
-15.4,-74.15,-0.43,-68.69,-20.24,-18,-2,0,4,Read_Book_Normal,676.58
-15.33,-74.05,-0.37,-68.83,-20.12,-1,0,-2,-14,Read_Book_Normal,676.6
-15.35,-73.57,0.09,-68.93,-20.05,-39,-3,6,-18,Read_Book_Normal,676.62
-15.45,-73.62,-0.02,-68.6,-20.17,-15,0,11,-6,Read_Book_Normal,676.64
-15.53,-73.55,-0.68,-68.98,-20.18,-25,-3,4,9,Read_Book_Normal,676.66
-15.51,-73.89,-1.27,-68.74,-20.19,5,1,10,-2,Read_Book_Normal,676.68
-15.47,-73.82,-1.78,-68.7,-20.17,-29,5,6,10,Read_Book_Normal,676.7
-15.51,-73.8,-0.87,-68.84,-20.18,-19,0,15,9,Read_Book_Normal,676.72
-15.54,-73.56,-0.01,-68.74,-20.15,-5,3,4,-7,Read_Book_Normal,676.74
-15.57,-73.74,-0.28,-68.83,-20.19,-34,2,-8,-5,Read_Book_Normal,676.76
-15.57,-73.66,-1.08,-68.93,-20.14,4,2,-3,-20,Read_Book_Normal,676.78
-15.52,-73.89,-1.35,-68.93,-20.09,-22,-5,-3,-12,Read_Book_Normal,676.8
-15.51,-73.79,-0.29,-68.88,-20.09,-14,-3,13,-8,Read_Book_Normal,676.82
-15.53,-73.43,-0.75,-69.18,-20.05,-34,-3,0,-14,Read_Book_Normal,676.84
-15.62,-73.57,-0.77,-69.03,-20.12,2,1,9,2,Read_Book_Normal,676.86
-15.66,-73.78,-0.58,-68.92,-20.06,-35,2,-5,3,Read_Book_Normal,676.88
-15.59,-73.81,0.45,-68.75,-20.03,-14,5,1,7,Read_Book_Normal,676.9
-15.57,-73.79,-0.58,-68.23,-20.24,5,2,7,5,Read_Book_Normal,676.92
-15.68,-73.66,-0.62,-68.77,-20.3,-37,5,2,-14,Read_Book_Normal,676.94
-15.45,-73.92,-0.18,-68.48,-20.29,-15,-2,6,-15,Read_Book_Normal,676.96
-15.44,-74,-0.23,-68.1,-20.28,-25,0,-2,4,Read_Book_Normal,676.98
-15.42,-73.82,-0.28,-68.63,-20.31,-25,-2,-1,-4,Read_Book_Normal,677
-15.43,-73.71,0.33,-69.02,-20.22,2,4,8,-17,Read_Book_Normal,677.02
-15.44,-73.84,-0.04,-68.69,-20.18,-39,5,-4,-3,Read_Book_Normal,677.04
-15.47,-73.95,-0.38,-68.88,-20.15,-36,-1,7,10,Read_Book_Normal,677.06
-15.44,-73.85,-0.23,-69.34,-19.99,-47,-4,3,-4,Read_Book_Normal,677.08
-15.37,-74.06,-0.24,-69.13,-19.91,-4,-2,4,-19,Read_Book_Normal,677.1
-15.37,-73.82,-0.67,-68.9,-19.92,-9,0,0,9,Read_Book_Normal,677.12
-15.39,-73.83,-1.18,-68.92,-20,-46,-1,15,-8,Read_Book_Normal,677.14
-15.39,-73.99,-0.96,-69.02,-20.01,-8,-2,4,7,Read_Book_Normal,677.16
-15.44,-73.56,0.23,-69.32,-19.94,-46,5,8,-9,Read_Book_Normal,677.18
-15.6,-73.52,-0.45,-69.07,-20,-28,-4,-8,-17,Read_Book_Normal,677.2
-15.68,-73.56,-0.92,-69.1,-20.11,-22,-5,-7,-8,Read_Book_Normal,677.22
-15.72,-73.68,-0.91,-68.88,-20.2,1,-3,7,-16,Read_Book_Normal,677.24
-15.71,-73.71,-0.36,-68.82,-20.18,-28,-3,11,-6,Read_Book_Normal,677.26
-15.67,-73.74,-0.61,-68.69,-20.19,-38,3,-2,1,Read_Book_Normal,677.28
-15.72,-73.17,-1.07,-68.98,-20.22,-29,-4,2,-13,Read_Book_Normal,677.3
-15.82,-73.46,-1.31,-68.83,-20.37,-7,-1,-5,-14,Read_Book_Normal,677.32
-15.78,-73.88,-0.88,-68.5,-20.4,-41,-4,-2,4,Read_Book_Normal,677.34
-15.7,-73.8,-0.3,-68.59,-20.37,-34,3,13,10,Read_Book_Normal,677.36
-15.61,-73.94,0.35,-68.57,-20.31,-13,4,0,3,Read_Book_Normal,677.38
-15.51,-73.94,-0.36,-68.8,-20.25,-34,5,-3,7,Read_Book_Normal,677.4
-15.45,-73.62,-1.63,-69.06,-20.15,-40,4,-3,3,Read_Book_Normal,677.42
-15.43,-73.81,-0.6,-69.07,-20.13,-21,4,-4,-19,Read_Book_Normal,677.44
-15.42,-73.93,-0.72,-69.09,-20.05,-25,-2,12,9,Read_Book_Normal,677.46
-15.41,-73.96,-1.44,-68.9,-20.01,-33,-1,11,-15,Read_Book_Normal,677.48
-15.42,-73.78,-1.8,-68.85,-20.04,-30,1,8,10,Read_Book_Normal,677.5
-15.44,-73.99,-1.21,-69.2,-20.04,-41,-2,-8,9,Read_Book_Normal,677.52
-15.47,-73.94,-1.24,-68.82,-20.07,-40,5,13,-18,Read_Book_Normal,677.54
-15.48,-73.78,-0.67,-69.14,-20.07,-9,2,-2,-15,Read_Book_Normal,677.56
-15.5,-73.88,-1.07,-68.95,-20.05,-9,-1,3,10,Read_Book_Normal,677.58
-15.48,-73.88,-1.36,-68.87,-20.06,-49,-2,1,-3,Read_Book_Normal,677.6
-15.5,-73.67,-1.6,-68.86,-20.06,-32,0,-4,-7,Read_Book_Normal,677.62
-15.46,-74.04,-0.87,-68.56,-20.05,-14,1,9,-8,Read_Book_Normal,677.64
-15.52,-73.78,-1.03,-68.94,-20.03,-6,0,-7,-4,Read_Book_Normal,677.66
-15.5,-73.68,-1.01,-69.21,-20,-33,0,-2,3,Read_Book_Normal,677.68
-15.46,-73.89,-1.28,-69,-19.98,-35,-2,11,-12,Read_Book_Normal,677.7
-15.47,-73.78,-0.57,-68.99,-20.02,-20,-3,3,-20,Read_Book_Normal,677.72
-15.55,-73.61,-0.19,-68.75,-20.07,-27,4,-7,-7,Read_Book_Normal,677.74
-15.57,-73.99,0.03,-68.11,-20.13,-21,3,-8,-11,Read_Book_Normal,677.76
-15.66,-73.78,-0.4,-68.63,-20.22,-8,0,10,-17,Read_Book_Normal,677.78
-15.59,-73.96,-0.01,-68.56,-20.22,1,-5,10,0,Read_Book_Normal,677.8
-15.51,-73.87,0.57,-68.63,-20.2,-24,-5,14,-2,Read_Book_Normal,677.82
-15.49,-74.03,-0.22,-68.5,-20.21,0,5,7,-16,Read_Book_Normal,677.84
-15.52,-74.02,-0.97,-68.49,-20.19,-32,4,3,-11,Read_Book_Normal,677.86
-15.55,-73.77,-0.44,-68.86,-20.18,-45,-4,8,0,Read_Book_Normal,677.88
-15.53,-73.82,-0.63,-68.93,-20.16,-23,1,10,-5,Read_Book_Normal,677.9
-15.53,-73.85,-1.61,-68.87,-20.18,-34,2,12,-13,Read_Book_Normal,677.92
-15.58,-73.96,-1.07,-68.91,-20.15,-43,4,-6,-3,Read_Book_Normal,677.94
-15.59,-73.84,-0.25,-69.07,-20.09,-23,1,-4,-13,Read_Book_Normal,677.96
-15.58,-73.75,-0.2,-69.05,-19.97,3,-1,10,2,Read_Book_Normal,677.98
-15.51,-73.86,-1.01,-68.95,-19.99,-28,-1,13,-1,Read_Book_Normal,678
-15.58,-73.5,-1.16,-69.34,-19.97,-24,-1,9,-11,Read_Book_Normal,678.02
-15.57,-73.8,-0.72,-69.24,-19.96,-38,-2,-8,-4,Read_Book_Normal,678.04
-15.49,-74.09,-1.16,-69.17,-19.91,2,0,-7,-10,Read_Book_Normal,678.06
-15.6,-73.84,-0.56,-68.85,-20.14,-29,1,0,-8,Read_Book_Normal,678.08
-15.53,-73.81,-0.55,-68.88,-20.12,-28,3,15,8,Read_Book_Normal,678.1
-15.54,-73.81,-0.66,-68.88,-20.15,-45,-3,13,-11,Read_Book_Normal,678.12
-15.65,-73.73,-0.77,-69.13,-20.2,-30,3,2,-15,Read_Book_Normal,678.14
-15.66,-73.78,-0.23,-68.98,-20.17,-20,-1,-8,-19,Read_Book_Normal,678.16
-15.62,-73.75,-0.56,-68.84,-20.16,-27,4,-7,-3,Read_Book_Normal,678.18
-15.59,-73.83,-0.37,-68.8,-20.14,-50,-3,5,-2,Read_Book_Normal,678.2
-15.63,-73.62,-0.28,-68.86,-20.15,-4,2,3,-4,Read_Book_Normal,678.22
-15.67,-73.59,-0.51,-68.79,-20.14,-5,2,-7,7,Read_Book_Normal,678.24
-15.85,-73.77,-0.63,-68.33,-20.41,-27,0,-5,9,Read_Book_Normal,678.26
-15.85,-73.67,-0.94,-68.67,-20.38,-28,-3,2,-5,Read_Book_Normal,678.28
-15.76,-73.87,-0.18,-68.72,-20.34,-32,-3,-1,2,Read_Book_Normal,678.3
-15.67,-73.84,-0.42,-68.42,-20.33,-2,2,12,-9,Read_Book_Normal,678.32
-15.71,-73.36,-1.16,-68.96,-20.35,0,2,15,-5,Read_Book_Normal,678.34
-15.7,-73.57,-0.87,-68.84,-20.37,-19,5,14,-4,Read_Book_Normal,678.36
-15.64,-74.03,-0.22,-68.51,-20.32,-36,-5,12,-6,Read_Book_Normal,678.38
-15.62,-73.66,1.14,-68.71,-20.28,-17,5,8,9,Read_Book_Normal,678.4
-15.63,-73.62,0.56,-68.69,-20.27,4,5,8,0,Read_Book_Normal,678.42
-15.66,-73.74,-1.11,-68.95,-20.26,-27,2,-3,8,Read_Book_Normal,678.44
-15.73,-73.46,-1.64,-68.95,-20.28,-39,0,8,5,Read_Book_Normal,678.46
-15.79,-73.45,-1.02,-68.92,-20.27,-8,1,-8,-9,Read_Book_Normal,678.48
-15.63,-73.81,-1.39,-68.84,-20.2,-33,5,2,7,Read_Book_Normal,678.5
-15.6,-73.65,-1.06,-68.77,-20.2,-10,2,12,8,Read_Book_Normal,678.52
-15.69,-73.33,-0.23,-69.02,-20.2,-5,4,10,-13,Read_Book_Normal,678.54
-15.73,-73.6,-0.11,-68.85,-20.28,-20,-3,1,3,Read_Book_Normal,678.56
-15.7,-73.58,-0.54,-69.1,-20.21,-4,1,9,3,Read_Book_Normal,678.58
-15.67,-73.74,-1.16,-68.99,-20.15,-9,0,-4,7,Read_Book_Normal,678.6
-15.66,-73.62,-1.24,-68.88,-20.17,1,5,-7,-9,Read_Book_Normal,678.62
-15.73,-73.57,-0.62,-68.79,-20.24,-50,5,7,-14,Read_Book_Normal,678.64
-15.76,-73.5,-0.28,-68.96,-20.28,5,0,-4,-6,Read_Book_Normal,678.66
-15.78,-73.76,-0.63,-68.41,-20.28,4,-5,-4,-12,Read_Book_Normal,678.68
-15.66,-73.87,-0.87,-67.91,-20.35,3,-5,-5,-11,Read_Book_Normal,678.7
-15.68,-73.82,0.06,-68.57,-20.35,-8,-4,4,-8,Read_Book_Normal,678.72
-15.81,-73.52,-0.69,-68.76,-20.27,-49,-2,9,7,Read_Book_Normal,678.74
-15.81,-73.63,-0.82,-68.56,-20.32,-19,-3,-7,10,Read_Book_Normal,678.76
-15.77,-73.65,0.12,-68.54,-20.37,3,-2,15,-16,Read_Book_Normal,678.78
-15.77,-73.62,0.22,-68.58,-20.38,-39,-2,-7,-1,Read_Book_Normal,678.8
-15.79,-73.21,-0.54,-69,-20.33,-1,1,-1,-7,Read_Book_Normal,678.82
-15.75,-73.65,0.13,-68.71,-20.37,-45,5,8,-6,Read_Book_Normal,678.84
-15.67,-73.62,0.44,-68.52,-20.37,-45,4,2,4,Read_Book_Normal,678.86
-15.66,-73.59,-0.32,-68.89,-20.34,-8,5,-6,3,Read_Book_Normal,678.88
-15.71,-73.55,-1.17,-68.82,-20.27,-27,-2,-2,-11,Read_Book_Normal,678.9
-15.71,-73.65,-0.82,-68.99,-20.27,-33,3,5,-14,Read_Book_Normal,678.92
-15.72,-73.63,-0.54,-68.81,-20.23,-29,5,-1,4,Read_Book_Normal,678.94
-15.69,-73.62,-0.01,-68.77,-20.29,3,3,13,-14,Read_Book_Normal,678.96
-15.74,-73.57,-0.05,-68.96,-20.26,-30,0,6,-17,Read_Book_Normal,678.98
-15.77,-73.52,0.54,-68.8,-20.27,-39,3,1,-2,Read_Book_Normal,679
-15.83,-73.52,0.61,-69.22,-20.25,-32,2,2,-20,Read_Book_Normal,679.02
-15.8,-73.51,-0.15,-68.87,-20.23,-42,-5,13,-2,Read_Book_Normal,679.04
-15.76,-73.43,-0.83,-68.94,-20.22,-3,4,3,-2,Read_Book_Normal,679.06
-15.79,-73.58,-0.34,-68.98,-20.23,-14,5,-7,7,Read_Book_Normal,679.08
-15.94,-73.48,-1.29,-68.9,-20.3,-27,-4,-6,-12,Read_Book_Normal,679.1
-15.88,-73.67,-2.15,-68.69,-20.29,-27,-3,-3,-15,Read_Book_Normal,679.12
-15.82,-73.62,-1.13,-68.39,-20.36,-32,-2,-3,-17,Read_Book_Normal,679.14
-15.82,-73.44,-0.84,-68.55,-20.43,-23,3,0,8,Read_Book_Normal,679.16
